# Строка для совместимости
100.0;2.233;-352.6;1578000.0;-17470000.0
500.0;0.8685;1331.0;917100.0;62340000.0
# 50 Tin Sn 11
0.01;1857.0;0.0;0.0;0.0
0.0318;30710.0;-2069.0;48.86;-0.3894
0.093;61.19;1769.0;-528.7;44.38
0.485;2325.0;2905.0;1395.0;-116.0
0.714;-841.1;7174.0;3429.0;-1945.0
3.929;-207.8;6795.0;39530.0;-15460.0
4.156;-273.5;10060.0;51540.0;-23160.0
4.465;14.09;524.5;155400.0;-273800.0
29.2;-6.053;2152.0;1430000.0;-12180000.0
100.0;2.434;-444.1;1694000.0;-21160000.0
500.0;0.9156;1438.0;950600.0;69900000.0
# 51 Antimony Sb 11
0.01;707.6;0.0;0.0;0.0
0.0304;25380.0;-2014.0;55.18;-0.5093
0.096;-2763.0;3809.0;-918.7;64.04
0.528;4191.0;1201.0;613.8;805.7
0.766;95.66;1292.0;15340.0;-8151.0
4.132;-215.4;7884.0;38840.0;-17420.0
4.381;-241.3;8640.0;62670.0;-26290.0
4.698;-23.0;2351.0;141000.0;-213000.0
30.491;-9.816;3157.0;1443000.0;-11930000.0
100.0;2.47;-367.1;1779000.0;-22600000.0
500.0;0.9713;1520.0;1016000.0;74660000.0
# 52 Tellurium Te 11
0.01;941.6;0.0;0.0;0.0
0.0528;-58180.0;14700.0;-1039.0;22.57
0.106;-2734.0;3947.0;-998.5;73.13
0.572;-105800.0;291700.0;-249100.0;71240.0
1.006;-43.97;2059.0;15710.0;-9021.0
4.341;-194.6;7129.0;43990.0;-19390.0
4.612;-237.2;9166.0;63080.0;-29110.0
4.939;1.086;1149.0;164000.0;-295000.0
31.814;-3.401;1832.0;1571000.0;-14260000.0
100.0;2.389;-173.3;1798000.0;-22730000.0
500.0;1.007;1586.0;1076000.0;71540000.0
# 53 Iodine I 12
0.01;702.0;0.0;0.0;0.0
0.034;24100.0;-2114.0;63.24;-0.6266
0.103;-2554.0;4115.0;-1059.0;78.0
0.619;-45640.0;118100.0;-90500.0;24900.0
0.931;19400.0;-12680.0;-14430.0;16810.0
1.072;-1016.0;11500.0;-8332.0;10240.0
4.557;-183.3;6763.0;52010.0;-22400.0
4.852;-215.0;8275.0;75250.0;-32970.0
5.188;-25.66;2615.0;159500.0;-255700.0
33.17;-3.67;1872.0;1719000.0;-16460000.0
100.0;2.225;182.9;1881000.0;-21570000.0
500.0;1.098;1755.0;1154000.0;89710000.0
# 54 Xenon Xe 13
0.01;3405.0;-331.1;10.48;-0.07987
0.065;-41180.0;20240.0;-2136.0;64.9
0.1073;76220.0;-29830.0;3608.0;-122.2
0.18;-408.6;2713.0;-814.7;65.19
0.672;54940.0;-43160.0;-33530.0;31220.0
0.936;-24220.0;64540.0;-39140.0;8599.0
1.143;-660.6;7269.0;6119.0;-3383.0
4.782;-156.5;5749.0;59850.0;-23960.0
5.102;-223.6;9444.0;74630.0;-37420.0
5.445;-20.1;2400.0;172000.0;-297700.0
34.561;-1.622;1830.0;1780000.0;-17210000.0
100.0;2.082;362.5;1962000.0;-24480000.0
